關鍵字,說明
LS49CG954SCXZW,型號：S49CG954SC,49吋Odyssey OLED G9 曲面電競顯示器 G95SC,49吋32:9 OLED曲面螢幕,1800R曲率,DQHD(5120x1440)解析度,亮度典型250 cd㎡/最小200 cd㎡,原生對比1,000,000:1,VESA DisplayHDR True Black 400與HDR10+ Gaming,更新頻率最高240Hz,反應時間0.03ms(GtG),可視角度178°(H)/178°(V),色彩支援10.7億色,色域99%(CIE1976),低藍光模式,零閃屏,金屬量子點顯色技術,遊戲模式,PIP/PBP分割畫面,Windows 10認證,支援AMD FreeSync Premium Pro與G-Sync相容,VESA Adaptive-Sync,虛擬準心,Core Sync,Game Bar 2.0,HDMI-CEC,自動來源切換Auto Source Switch+,智慧偵測環境光源(Adaptive picture),內建智慧電視功能及多裝置連接，作業系統Tizen，WiFi 5與藍牙5.2，立體聲5W*2喇叭，Adaptive Sound Pro音效,操控溫度10~40℃，濕度10~80%,銀色金屬機身與HAS高度調整底座(120mm高)，前後傾斜-2°~15°，壁掛100x100mm，電源AC 100~240V外接變壓器，最大耗電220W，尺寸含底座1194.7x529.3x236.9mm，不含底座1194.7x365.0x180.8mm，包裝尺寸1352x240x474mm，重量含底座12.6kg，不含底座8.8kg，包裝重量18.1kg，配件含1.5m電源線、HDMI轉Micro HDMI線、DP連接線、USB-C充電遙控器。
LS27DG502ECXZW,型號：S27DG502EC,27吋Odyssey G5 IPS 平面電競顯示器 G50D,27吋16:9 Fast IPS 平面螢幕,QHD(2560x1440),亮度350/280 cd㎡,原生對比1000:1,Mega ∞ DCR 動態對比,VESA DisplayHDR 400,更新頻率最高180Hz,反應時間1ms(GtG),可視角度178°(H)/178°(V),色彩支援16.7M,sRGB 覆蓋率99%,支援AMD FreeSync與G-Sync 相容,低藍光模式,零閃屏,影像尺寸調整,Windows 11 認證,Off Timer Plus,黑平衡,虛擬準心,更新頻率調整,超級電競模式UX,自動來源切換 Auto Source Switch+,介面：DisplayPort 1.2 x1(HDCP 2.2)、HDMI 2.0 x1(HDCP 2.2)、耳機孔 x1,操作溫度10~40℃、濕度10~80%,HAS PIVOT 人體工學底座,高度調整120mm,左右旋轉-30°~30°,前後傾斜-2°~25°,垂直旋轉-92°~92°,VESA 壁掛100x100mm,電源供應AC 100~240V 外接電源變壓器,耗電量(最高)48W,尺寸含腳架613x552x263.5mm,不含腳架613x361.5x70mm,包裝尺寸695x159x478mm,重量含腳架6.4kg,不含腳架3.4kg,包裝重量8.3kg,配件：1.5m 電源線、HDMI 連接線、DP 連接線。
LS27CG552ECXZW,型號：S27CG552EC,27吋1000R Odyssey G5 曲面電競顯示器 G55C,27吋16:9 VA 曲面螢幕,1000R 曲率,QHD(2560x1440) 解析度,可視面積596.736x335.664mm,亮度300/200 cd㎡(典型/最小),原生對比2500:1,動態對比Mega ∞ DCR,HDR10,更新頻率最高165Hz,反應時間1ms(MPRT),可視角度178°(H)/178°(V),色彩支援16.7M,內建QHD高解析與1000R沉浸曲面設計,主打震撼視野與真實臨場感,支援低藍光模式與低閃屏護眼,AMD FreeSync 提供流暢畫面,具備Off Timer Plus,黑平衡,低輸入延遲,虛擬準心,更新頻率調整,超級電競模式UX,自動來源切換Auto Source Switch+,影像尺寸調整功能,Windows 11 認證,PC與AV多種色彩模式(Entertain/Graphic/Eco/Game Standard/RPG/RTS/FPS/Sports/Original/Custom等),黑色機身與Y型底座,前後傾斜-2°~18°,支援75x75mm VESA 壁掛,電源為AC 100~240V 外接電源變壓器,最大耗電40W,機身含底座尺寸616.6x477.4x272.6mm,不含底座614.6x382.8x120.0mm,包裝尺寸679x188x438mm,重量含底座4.1kg,不含底座3.7kg,包裝重量6kg,配件含1.5m 電源線、HDMI 連接線與DP 連接線。
LS32DG502ECXZW,型號：S32DG502EC,32吋Odyssey G5 IPS 平面電競顯示器 G50D,32吋16:9 Fast IPS 平面螢幕,QHD(2560x1440) 解析度,可視面積698.112x392.688mm,亮度350/280 cd㎡(典型/最小),原生對比1000:1,動態對比Mega ∞ DCR,VESA DisplayHDR 400,更新頻率最高180Hz,反應時間1ms(GtG),可視角度178°(H)/178°(V),色彩支援16.7M,sRGB 99% 覆蓋,具2K QHD與Fast IPS廣視角畫質特色,支援AMD FreeSync與G-Sync相容,低藍光模式、零閃屏、影像尺寸調整,Windows 11認證,Off Timer Plus,黑平衡,虛擬準心,更新頻率調整,超級電競模式UX,自動來源切換Auto Source Switch+,介面：DisplayPort 1.2 x1(HDCP 2.2)、HDMI 2.0 x1(HDCP 2.2)、耳機孔x1,操作溫度10~40℃、濕度10~80%,黑色機身與HAS PIVOT人體工學底座,高度調整120mm,前後傾斜-2°~25°,左右旋轉-30°~30°,垂直旋轉-92°~92°,VESA壁掛100x100mm,電源AC 100~240V外接變壓器,最大耗電59W,機身含底座尺寸714.2x581.9x263.5mm,不含底座714.2x418.4x70mm,包裝尺寸798x166x519mm,重量含底座7.4kg,不含底座4.4kg,包裝重量9.7kg,配件：1.5m電源線、HDMI線、DP線。
LS32CG552ECXZW,型號：S32CG552EC,32吋1000R Odyssey G5 曲面電競顯示器 G55C,32吋16:9 VA曲面螢幕,1000R曲率,QHD(2560x1440)解析度,亮度300/200 cd㎡,原生對比2500:1,動態對比Mega ∞ DCR,HDR10,更新頻率最高165Hz,反應時間1ms(MPRT),可視角度178°(H)/178°(V),色彩支援16.7M,低藍光模式,零閃屏,影像尺寸調整,Windows 11認證,支援AMD FreeSync,Off Timer Plus,黑平衡,低輸入延遲,虛擬準心,更新頻率調整,超級電競模式UX,自動來源切換Auto Source Switch+,介面:DisplayPort 1.2x1(HDCP 2.2),HDMI 2.0x1(HDCP 2.2),耳機孔,操作溫度10~40℃,操作濕度10~80%,黑色Y型底座,前後傾斜-2°~18°,75x75mm壁掛,AC 100~240V外接電源變壓器,最大耗電59W,含底座尺寸710.1x533.6x272.6mm,不含底座710.1x439.4x135.9mm,包裝尺寸793x197x494mm,含底座重量5.2kg,不含底座4.8kg,包裝重量7.5kg,配件1.5m電源線、HDMI連接線、DP連接線。
LS27FG502SCXZW,型號：S27FG502SC,27吋Odyssey OLED G5 平面電競顯示器 G50SF,27吋16:9 OLED平面螢幕,QHD(2560x1440) QD‑OLED 面板,可視面積590.42x333.72mm,亮度200/190 cd㎡(典型/最小),原生對比1,000,000:1,HDR10,色彩支援10.7億,色域DCI‑P3 99%(CIE1976),更新頻率DP最高180Hz/HDMI最高144Hz,反應時間0.03ms(GtG),178°/178°視角,節能模式,低藍光模式,零閃屏,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,支援AMD FreeSync與NVIDIA G‑Sync相容,Off Timer Plus,黑平衡,虛擬準心,超級電競模式UX,自動來源切換+,UL Glare Free抗眩光真霧面,Pantone Validated 彩通認證,Samsung OLED Safeguard 熱調節與烙印保護,介面:DisplayPort 1.2 x1(HDCP 2.2),HDMI 2.0 x1(HDCP 2.2),耳機孔x1,操作溫度10~40℃/濕度10~80%,黑色機身與簡約型底座,前後傾斜-2°~15°,100x100mm 壁掛,再生資源塑料,電源AC 100~240V 外接電源變壓器,最高耗電78W,機身含底座尺寸609.9x463.8x234.5mm,不含底座609.9x359.3x57.0mm,包裝尺寸722x114x414mm,重量含底座3.3kg,不含底座2.5kg,包裝重量4.6kg,配件1.5m電源線、HDMI連接線、DP連接線。
LS27FG606ECXZW,型號：S27FG606EC,27吋Odyssey G6 IPS 平面電競顯示器 G60F,27吋16:9 Fast IPS平面螢幕,QHD(2560x1440)解析度,可視面積596.736x335.664mm,亮度350/280 cd㎡(典型/最小),原生對比1000:1,支援VESA DisplayHDR 400,更新頻率最高350Hz,反應時間1ms(GtG),可視角度178°(H)/178°(V),色彩支援16.7M,sRGB色域覆蓋99%,具節能模式、低藍光(Eye Saver)與零閃屏(Flicker Free),影像尺寸調整功能,Windows 11認證,支援AMD FreeSync Premium與G-Sync Compatible,內建Off Timer Plus等電競功能,介面:DisplayPort 1.4 x1(HDCP 2.2),HDMI 2.1 x1(HDCP 2.2),耳機孔x1,操作溫度10~40℃、濕度10~80%,黑色機身與HAS PIVOT人體工學底座,高度調整120mm,前後傾斜-2°~25°,左右旋轉-30°~30°,尺寸含底座613x552x263.5mm,不含底座613x361.5x70mm,包裝尺寸712x205x455mm,重量含底座6.4kg,不含底座3.4kg,包裝重量8.5kg,配件含1.5m電源線與DP連接線。
LS32BG650ECXZW,型號：S32BG650EC,32吋Odyssey G6 1000R 曲面電競顯示器 G65B,32吋16:9 VA曲面螢幕,1000R曲率,QHD(2560x1440)解析度,亮度350/300 cd㎡(典型/最小),原生對比2500:1,動態對比Mega ∞ DCR,VESA DisplayHDR 600,更新頻率最高240Hz,反應時間1ms(GtG),可視角度178°(H)/178°(V),色彩支援10.7億,色域DCI-P3 95%,支援低藍光模式及零閃屏,金屬量子點技術,遊戲模式,PIP/PBP多畫面,Windows 10認證,FreeSync Premium Pro,虛擬準心,Core Sync,Game Bar 2.0,HDMI-CEC,自動來源切換+,智慧偵測環境光源,超寬遊戲螢幕支援,Tizen作業系統,WiFi5與藍牙5.2,立體聲喇叭,智慧偵測音效,操作溫度10~40℃、濕度10~80%,黑色機身及HAS PIVOT底座(高度120mm),前後傾斜-9°~13°,左右旋轉-15°~15°,垂直旋轉-92°~92°,100x100mm壁掛,外接電源AC 100~240V,最大耗電95W,含底座尺寸713x606.2x311.1mm,不含底座713x439.7x181.5mm,包裝尺寸827x226x494mm,含底座重量7.4kg,不含底座5.5kg,包裝重量10.1kg,配件含1.5m電源線、DP連接線與遙控器。
LS27DG612SCXZW,型號：S27DG612SC,27吋Odyssey OLED G6 平面電競顯示器 G61SD,27吋16:9 OLED平面螢幕,QHD(2560x1440)解析度,亮度典型250 cd㎡/最小200 cd㎡,原生對比1,000,000:1,HDR10+ Gaming與HDR10,更新頻率最高240Hz,反應時間0.03ms(GtG),可視角度178°(H)/178°(V),色彩支援10.7億,色域DCI-P3 99%(CIE1976),低藍光模式,零閃屏,具PIP子母畫面,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,支持FreeSync Premium Pro及G-Sync相容,Off Timer Plus,黑平衡,虛擬準心,超級電競模式UX,自動來源切換Auto Source Switch+,超寬遊戲螢幕支援,銀色機身與HAS PIVOT底座(120mm高度),前後傾斜-2°~25°,左右旋轉-30°~30°,垂直旋轉-92°~92°,100x100mm壁掛,含再生資源塑料,外接電源AC 100~240V,最大耗電140W,機身含底座尺寸611.7x554.2x263.5mm,不含底座611.7x353.8x49.2mm,包裝尺寸684x200x464mm,重量含底座6.9kg,不含底座3.8kg,包裝重量9.5kg,配件含1.5m電源線、HDMI線、DP線、USB 3.0線,支持UL Glare Free抗眩光真霧面。
LS32BG700ECXZW,型號：S32BG700EC,32吋Odyssey G7 平面電競顯示器,32吋16:9 IPS平面螢幕,4K UHD(3840x2160)解析度,可視面積698.112x392.688mm,亮度350/300 cd㎡(典型/最小),原生對比1000:1,動態對比Mega DCR,VESA DisplayHDR 400,HDR10+與HDR10+ Gaming,更新頻率最高144Hz,反應時間1ms(GtG),178°(H)/178°(V)可視角,色彩支援10.7億,色域DCI-P3約95%,具節能光源感測(Eco Light Sensor)、低藍光模式與零閃屏,支援AMD FreeSync Premium Pro與G-Sync相容,內建遊戲模式、影像尺寸調整、虛擬準心、Core Sync、Game Bar 2.0、Auto Source Switch+與超寬遊戲螢幕(Ultrawide Game View),Tizen智慧電視功能含TV Plus、Microsoft 365、SmartThings、多重視窗(Multi View)、Wireless DeX、行動畫面鏡射與遠端存取,內建立體聲喇叭與智慧偵測音效(Adaptive Sound),介面:DisplayPort 1.4x1、HDMI 2.1x2、USB 3.0 Hub連接埠x2、RJ-45乙太網路、耳機孔,Wi‑Fi 5與藍牙5.2,黑色機身與HAS PIVOT人體工學底座,高度調整120mm,前後傾斜-9°~13°,左右旋轉-15°~15°,垂直旋轉-92°~92°,100x100mm壁掛,電源AC100–240V外接變壓器,最大耗電量約110W,尺寸含底座714.6x602.6x311.1mm,不含底座714.6x441.1x125.9mm,包裝尺寸798x176x545mm,重量含底座8.3kg,不含底座6.4kg,包裝重量11.0kg,配件含1.5m電源線、DP連接線與遙控器。
LS27FG812SCXZW,型號：S27FG812SC,27吋Odyssey OLED G8 平面電競顯示器 G81SF,27吋16:9 OLED平面螢幕,4K UHD(3840x2160)解析度,240Hz更新頻率,0.03ms(GtG)反應時間,250/200 cd㎡亮度(典型/最小),原生對比1,000,000:1,視角178°(H)/178°(V),10億色彩支援,99% DCI色域(CIE1976),VESA DisplayHDR True Black 400,HDR10+ Gaming,低藍光模式,零閃屏,PIP子母畫面,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,FreeSync Premium Pro支援,G-Sync相容,Off Timer Plus,黑平衡,虛擬準心,Core Sync,超級電競模式 UX,自動來源切換 Auto Source Switch+,超寬遊戲螢幕(Ultrawide Game View),介面：DisplayPort 1.4 x1(HDCP 2.2)、HDMI 2.1 x2(HDCP 2.2)、耳機孔、USB-B上行x1、USB-A下行x2(3.2 Gen1),操作溫度10~40℃、濕度10~80%,工廠出廠調校與校正報告,銀色機身與HAS PIVOT底座(高度調整120mm),前後傾斜-2°~25°、左右旋轉-30°~30°、垂直旋轉-92°~92°,VESA 100x100mm壁掛,電源AC 100~240V外接電源變壓器,最大耗電140W,尺寸含底座611.7x554.2x263.5mm,不含底座611.7x353.8x49.2mm,包裝尺寸684x200x464mm,重量含底座6.9kg、不含底座3.8kg、包裝重量9.5kg,配件包含電源線、HDMI線、DP線、USB 3.0線
LS32FG812SCXZW,型號：S32FG812SC,32吋Odyssey OLED G8 平面電競顯示器 G81SF,32吋16:9 OLED平面螢幕,4K UHD(3840x2160)解析度,最大240Hz更新頻率,0.03ms(GtG)反應時間,260/200 cd㎡亮度(典型/最小),原生對比1,000,000:1,178°寬廣視角,10億色彩支援,99% DCI色域(CIE1976),VESA DisplayHDR True Black 400,HDR10+ Gaming,低藍光模式,零閃屏,PIP子母畫面,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,FreeSync Premium Pro支援,G-Sync相容,Off Timer Plus,黑平衡,虛擬準心,Core Sync,超級電競模式 UX,自動來源切換 Auto Source Switch+,超寬遊戲螢幕(Ultrawide Game View),介面：DisplayPort 1.4 x1(HDCP 2.2)、HDMI 2.1 x2(HDCP 2.2)、耳機孔、USB-B上行x1、USB-A下行x2(3.2 Gen1),操作溫度10~40℃、濕度10~80%,工廠出廠調校與校正報告,銀色機身與HAS PIVOT底座(高度調整120mm),前後傾斜-2°~25°、左右旋轉-30°~30°、垂直旋轉-92°~92°,VESA 100x100mm壁掛,再生資源塑料,電源AC 100~240V外接電源變壓器,最大耗電180W,尺寸含底座719.7x584.6x263.5mm,不含底座719.7x414.7x49.2mm,包裝尺寸815x200x530mm,重量含底座8.4kg、不含底座5.3kg、包裝重量12.0kg,配件1.5m電源線、HDMI線、DP線、USB 3.0線
LS49FG916ECXZW,型號：S49FG916EC,49吋Odyssey G9 曲面電競顯示器 G91F,49吋32:9 VA 曲面螢幕,1000R 曲率,可視面積1191.936x335.232mm,Dual QHD DQHD(5120x1440) 解析度,亮度350/280 cd㎡(典型/最小),原生對比2500:1,動態對比Mega DCR,HDR: VESA DisplayHDR 600 與 HDR10+ Gaming,色彩10.7億(1.07B),DCI-P3 色域92%(CIE1976),更新頻率144Hz,反應時間1ms(GtG),節能模式,低藍光模式,零閃屏,PIP 子母畫面,PBP 分割畫面,影像尺寸調整,Windows 11 認證,支援AMD FreeSync Premium Pro,Off Timer Plus,黑平衡,虛擬準心,超級電競模式UX,自動來源切換 Auto Source Switch+,智慧偵測環境光源 Adaptive Picture,介面:DisplayPort 1.4 x1(HDCP 2.2),HDMI 2.1 x2(HDCP 2.2),耳機孔 x1,USB-B 上行 x1,USB-A 下行 x2(USB 3.2 Gen1),操作環境:溫度10–40℃/濕度10–80%,出廠色彩校正與校正報告,設計:黑色機身/背面/底座,HAS 高度調整底座(120mm),前後傾斜-2°~+11°,左右旋轉-15°~+15°,VESA 壁掛100x100mm,再生塑料含量10%以上,電源:AC 100–240V 內建電源,最大耗電180W,尺寸含底座:1147.6x568.4x420.5mm,尺寸不含底座:1147.6x363.5x293.8mm,包裝尺寸:1265x343x481mm,重量含底座:15.6kg,不含底座:10.6kg,包裝重量:20.6kg,配件:1.5m 電源線,HDMI 連接線,DP 連接線,USB 3.0 連接線。
LS27FG900XCXZW,型號：S27FG900XC,27吋Odyssey 3D (G90XF) 平面電競顯示器,27吋16:9 IPS平面螢幕,4K UHD (3840 x 2160)解析度,可視面積596.736 x 335.664 mm,原生對比度1000:1,亮度350 cd/㎡(典型值),280 cd/㎡(最小值),HDR10、HDR10+ Gaming,反應時間1ms(GtG),更新頻率最高165Hz,可視角度178˚/178˚,色彩支援10.7億色,sRGB 覆蓋率99%(CIE1931),支援Windows 11認證,節能模式、低藍光模式、零閃屏、PIP子母畫面、影像尺寸調整、FreeSync Premium、G-Sync相容、Off Timer Plus、黑平衡、虛擬準心、Auto Source Switch+自動來源切換、超寬遊戲螢幕(Ultrawide Game View),介面包括DisplayPort 1.4(1個)、HDMI 2.1(2個)、USB 3.1 Gen1(2個，含USB-B上行1個)、立體聲喇叭(5W x 2聲道),操作溫度10~40℃，濕度10~80%,銀色機身配銀色HAS PIVOT底座，高度調整120mm(±5mm)，前後傾斜-3°～15°，垂直旋轉-92°～+92°，VESA壁掛100 x 100mm,耗電最高78W，尺寸含底座614.1 x 541.5 x 203.3 mm，不含底座614.1 x 372.2 x 46.0 mm，包裝尺寸834 x 133 x 434 mm，重量含底座7.5 kg，不含底座4.7 kg，包裝重量9.6 kg，配件含1.5m電源線、HDMI連接線、DP連接線、USB 3.0連接線.
LS49DG932SCXZW,型號：S49DG932SC,49吋Odyssey OLED G9 曲面電競顯示器,49吋32:9 OLED曲面螢幕,1800R曲率,DQHD (5120 x 1440)解析度,亮度典型250 cd/㎡,最小亮度200 cd/㎡,原生對比度1,000,000:1 (Typ.),反應時間0.03ms(GtG),更新頻率最高240Hz,可視角度178˚/178˚,色彩支援最高10.7億,色域99% (CIE1976),HDR10, HDR10+, HDR10+ Gaming,VESA DisplayHDR True Black 500,低藍光模式,零閃屏,金屬量子點顯色技術,PIP子母畫面,PBP分割畫面,影像尺寸調整,Windows 11認證,支援AMD FreeSync Premium Pro與NVIDIA G-Sync相容,Off Timer Plus,黑平衡,虛擬準心,Core Sync,超級電競模式UX,自動來源切換Auto Source Switch+,介面：DisplayPort 1.4 x1(HDCP 2.2)、HDMI 2.1 x1(HDCP 2.2)、Micro HDMI 2.1 x1(HDCP 2.2)、耳機孔、USB-C上行端口(僅資料傳輸) x1、USB Type-C下行端口x2 (3.2 Gen1),操作溫度10~40 ℃,濕度10~80%,工廠出廠校正與報告,銀色金屬機身，HAS高度調整底座120 ± 5 mm，前後傾斜-2°~15°，100 x 100 mm VESA壁掛,電源AC 100~240V外接電源變壓器,最高耗電220W,機身含底座尺寸1194.7 x 529.3 x 284.1 mm，不含底座1194.7 x 365 x 180.8 mm，包裝尺寸1352 x 240 x 474 mm，機身含底座重量12.9 kg，不含底座9.2 kg，包裝重量18.5 kg，配件含1.5 m電源線、HDMI轉Micro HDMI連接線、DP連接線、USB Type-C轉Type-A傳輸線，符合UL Glare Free標準.
LS49DG952SCXZW,型號：S49DG952SC,49吋Odyssey OLED G9 曲面電競顯示器,49吋32:9 OLED曲面螢幕,1800R曲率,DQHD(5120 x 1440)解析度,亮度典型250 cd/㎡/最小200 cd/㎡,原生對比1,000,000:1 (Typ.),HDR10, HDR10+，HDR10+ Gaming,反應時間0.03ms(GtG),更新頻率最高240Hz,可視角度178°/178°,色彩支援最高10.7億,色域99% (CIE1976),低藍光模式,零閃屏,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,支援AMD FreeSync Premium Pro及NVIDIA G-Sync相容,Off Timer Plus,黑平衡,虛擬準心,Core Sync,Game Bar 2.0,HDMI-CEC,自動來源切換Auto Source Switch+,智慧偵測環境光源(Adaptive picture),智慧型Tizen作業系統,支援Bixby與長距離語音辨識技術,SmartThings Hub及多裝置功能,可最多兩個影片多重視窗顯示,智慧校色（基本）與遠端存取,介面包括DisplayPort 1.4 x1(HDCP 2.2),HDMI 2.1 x1(HDCP 2.2),Micro HDMI 2.1 x1(HDCP 2.2),USB-C上行(資料傳輸) x1,USB Type-C下行x2 (3.2 Gen2),Wi-Fi 5與藍牙5.2,立體聲喇叭10W輸出搭配Adaptive Sound Pro智慧偵測音效,操作溫度10~40°C，濕度10~80%,工廠完整出廠校正與報告,銀色金屬機身,HAS高度調整底座120mm,前後傾斜-2°~15°,100x100mm壁掛,電源AC 100~240V外接電源變壓器,最高耗電220W,機身含底座尺寸1194.7 x 529.3 x 236.9 mm，不含底座1194.7 x 365 x 180.8 mm，包裝尺寸1352 x 240 x 474 mm,機身含底座重量12.6 kg，不含底座8.8 kg,包裝重量18.1 kg,配件含1.5m電源線、HDMI轉Micro HDMI線、DP連接線、USB Type-C轉Type-A傳輸線、遙控器,具UL Glare Free與Pantone Validated認證
LS34DG852SCXZW,型號：S34DG852SC,34吋Odyssey OLED G8 曲面電競顯示器,34吋21:9 OLED曲面螢幕,1800R曲率,UWQHD(3440 x 1440)解析度,亮度典型250 cd/㎡/最小200 cd/㎡,原生對比1,000,000:1(Typ.),VESA DisplayHDR HDR10、HDR10+、HDR10+ Gaming,反應時間0.03ms(GtG),更新頻率最高175Hz,可視角度178˚/178˚,色彩支援最高10.7億色,色域99% (DCI Coverage),低藍光模式,零閃屏,金屬量子點顯色技術,影像尺寸調整,Windows 11認證,支援FreeSync Premium Pro與G-Sync相容,Off Timer Plus,虛擬準心,Core Sync光效自動調整,Game Bar 2.0,HDMI-CEC,自動來源切換Auto Source Switch+,智慧偵測環境光源(Adaptive picture),智慧型Tizen作業系統,Bixby、長距離語音辨識技術,SmartThings Hub、多裝置體驗(Mobile to Screen, Screen initiate mirroring, Sound Mirroring, Wireless On, Tap View),My Contents,多重視窗(最多兩個影片),智慧校色(基本),遠端存取,無線顯示Wireless Display,介面DisplayPort 1.4 x1,HDMI 2.1 x2,USB 3.0 x2,Wi-Fi 5,藍牙5.2,立體聲喇叭10W輸出與智慧偵測音效Pro,操作溫度10~40℃、濕度10~80%,工廠出廠校正與報告,銀色金屬機身，HAS高度調整底座120±5 mm，前後傾斜-2°~20°，垂直旋轉-3°~3°，100x100mm壁掛,電源AC 100~240V ~50/60Hz，最高耗電180W,機身含底座尺寸813.6 x 522.3 x 192.8 mm，不含底座813.6 x 363.5 x 128.1 mm,包裝尺寸948 x 185 x 456 mm,含底座重量7.5 kg，不含底座5.5 kg,包裝重量11.8 kg,配件有1.5m電源線、HDMI連接線、DP連接線與USB 3.0連接線、遙控器，符合UL Glare Free抗眩光認證
LS32BG850NCXZW,型號：S32BG850NC,32吋Odyssey Neo G8 Mini LED曲面電競顯示器,G85NB,32吋16:9 VA曲面螢幕,1000R曲率,4K UHD(3840x2160)解析度,亮度典型350 cd/㎡,亮度最小300 cd/㎡,原生對比1,000,000:1,動態對比Mega DCR,Quantum HDR 2000,HDR10+ Gaming支持,Mini LED局部調光1196區域,反應時間1ms(GtG),更新頻率最高240Hz,視角178°(H)/178°(V),色彩支援最高10.7億,色域DCI 95%(Typ),光源感測(Eco Light Sensor),低藍光模式,零閃屏,PIP子母畫面,金屬量子點顯色技術,Windows 10 認證,支援AMD FreeSync Premium Pro,Off Timer Plus,黑平衡,低輸入延遲技術,虛擬準心,Core Sync,更新頻率調整,超級電競模式UX,自動來源切換Auto Source Switch+,智慧偵測環境光源(Adaptive picture),超寬遊戲螢幕(Ultrawide Game View),介面包括DisplayPort 1.4 x1,HDMI 2.1 x2,耳機孔,USB 3.0 Hub版本3x2連接埠,操作溫度10~40℃,濕度10~80%,工廠出廠校正,色彩模式多樣,黑色正面與生活白背面設計,HAS PIVOT底座高度調整120±5 mm,前後傾斜-9°~13°,左右旋轉-15°~15°,垂直旋轉-92°~92°,VESA 100x100mm壁掛,電源AC 100~240V外接電源變壓器,最高耗電,180W,機身含底座尺寸713 x 606.4 x 311.1 mm,不含底座713 x 434.8 x 173 mm,包裝尺寸827 x 236 x 530 mm,機身含底座重量8.9 kg,不含底座7.0 kg,包裝重量12.2 kg,配件含1.5m電源線與DP連接線
LS34BG850SCXZW,型號：S34BG850SC,34吋Odyssey OLED G8 曲面電競顯示器,34吋21:9 OLED曲面螢幕,1800R曲率,UWQHD(3440 x 1440)解析度,亮度典型250 cd/㎡/最小200 cd/㎡,原生對比度1,000,000:1 (Typ.),反應時間0.03ms(GtG),更新頻率最高175Hz,可視角度178°(H)/178°(V),色彩支援最高10.7億色,色域99% (DCI Coverage),VESA DisplayHDR True Black 400,HDR10+,HDR10+ Gaming,低藍光模式,零閃屏,金屬量子點顯色技術,遊戲模式,影像尺寸調整,Windows 10認證,支援FreeSync Premium Pro與G-Sync相容,Off Timer Plus,虛擬準心,Core Sync,Game Bar 2.0,HDMI-CEC,自動來源切換Auto Source Switch+,智慧偵測環境光源(Adaptive picture),智慧型Tizen作業系統,支援Bixby與長距離語音辨識技術,Microsoft 365網路服務,SmartThings Hub與多裝置體驗(Mobile to Screen、Screen initiate mirroring、Sound Mirroring、Wireless On、Tap View),My Contents,多重視窗(最多2個影片),智慧校色(基本)與遠端存取,介面包括Wireless Display,Mini DisplayPort 1.4 x1,HDMI 2.1 x2,USB 3.0 x2,Wi-Fi 5與藍牙5.2,立體聲喇叭10W，智慧偵測音效Pro,操作溫度10~40℃、濕度10~80%,工廠出廠校正與報告,銀色正面與背面機身，銀色HAS高調型底座，高度調整120 ±5 mm，前後傾斜-2°~20°，垂直旋轉-3°~3°，VESA 100x100 mm壁掛,電源AC 100~240 V ~50/60 Hz，最高耗電180 W,機身含底座尺寸813.6 x 522.3 x 192.8 mm，不含底座813.6 x 363.5 x 128.1 mm,包裝尺寸948 x 185 x 456 mm,含底座重量7.5 kg，不含底座5.5 kg，包裝重量11.8 kg，配件含1.5 m電源線、Mini-DP連接線及遙控器.
LS32FM902SCXZW,型號：S32FM902SC,32吋智慧聯網螢幕M9 M90SF,32吋16:9 OLED平面螢幕,4K UHD (3840 x 2160)解析度,可視面積699.48 x 394.73 mm,原生對比度1,000,000:1(靜態),動態對比Mega DCR,亮度典型250 cd/㎡,最小200 cd/㎡,VESA DisplayHDR True Black 400,支持HDR10+以及HDR10+,反應時間0.03ms(GtG),更新頻率最高165Hz,可視角度178°/178°,色彩支援最高10.7億色,sRGB覆蓋率99%(CIE1931),節能模式、低藍光模式、零閃屏,影像尺寸調整,Windows 11認證,支援FreeSync Premium Pro與NVIDIA G-Sync相容,Off Timer Plus,虛擬準心,Game Bar 2.0,HDMI-CEC,自動來源切換Auto Source Switch+,智慧偵測環境光源,智慧型Tizen作業系統,長距離語音辨識,SmartThings Hub,多裝置體驗(Mobile to Screen、Screen initiate mirroring、Sound Mirroring、Wireless On、Tap View),多重視窗(最大2影片),智慧校色(基本),Knox Vault安全,遠端存取,內建1200萬畫素攝影機含麥克風,立體聲喇叭10W輸出與Adaptive Sound Pro智慧偵測音效,操作溫度10~40°C,濕度10~80%,銀色機身與HAS PIVOT可調底座，高度120±5mm，前後傾斜-2°~25°，垂直旋轉-92°~92°，100x100mm VESA壁掛,電源AC 100~240V 50/60Hz，最大耗電240W,機身含底座尺寸717.2 x 601.6 x 200 mm，不含底座717.2 x 432.3 x 42.5 mm，包裝尺寸909 x 124 x 515 mm，含底座重量8.4kg，不含底座5.3kg，包裝重量12.3kg，配件含1.5m電源線、HDMI連接線、太陽能智慧遙控器等.
